Year.Week,Ticker,Fr..Mo,Tu..Th
2001.03,XLB,0.46439628482972134,-0.35787321063394684
2001.04,XLB,-1.0077519379844961,0.6856540084388185
2001.05,XLB,-0.660467596899226,1.7931960009986263
2001.06,XLB,0.2862619411384477,-0.7273861480075844
2001.07,XLB,-0.0484990277158585,0.7928802588996738
2001.08,XLB,-1.2802299668089145,-0.324410396970495
2001.09,XLB,1.5970515970515935,0.22222063492063418
2001.1,XLB,2.105019021051048,1.0288969119883344
2001.11,XLB,-2.399819568464089,-1.834722394323667
2001.12,XLB,0.7342143906020575,-1.8813330117382259
2001.13,XLB,0.9969376787800518,0.3174569598601344
2001.14,XLB,-0.14895482368197052,1.0458150730411713
2001.15,XLB,0.2414292728840737,0.8649704083759667
2001.16,XLB,0.09367447306791128,0.7791803387492756
2001.17,XLB,-0.47966882045083653,1.1070110701106994
2001.18,XLB,-0.6696428571428509,0.3167405731523322
2001.19,XLB,0.2465284736229796,1.1299435028248557
2001.2,XLB,-0.6471117342536707,2.3601414201693545
2001.21,XLB,0.1836734693877548,-2.0740151823234405
2001.22,XLB,0.7372094855684966,-0.641024216524214
2001.23,XLB,0.9803899354949881,0.17094017094017236
2001.24,XLB,-0.8928571428571389,-1.0101010101010142
2001.25,XLB,-0.8705357142857076,0.2120248371952098
2001.26,XLB,-1.3544040632054153,0.6496520023040344
2001.27,XLB,0.7282704018329778,-0.23927320595454768
2001.28,XLB,-0.13556033147583446,0.45310527110708615
2001.29,XLB,-0.7599463227560871,0.7565440721798726
2001.3,XLB,-1.3093652326069578,-0.5013673426906434
2001.31,XLB,-0.2082392314558451,0.3562577447335818
2001.32,XLB,-0.045977011494251895,-0.8283463721429638
2001.33,XLB,1.439353400691197,-0.33638992368761333
2001.34,XLB,0.3475440222428224,0.33747660684153996
2001.35,XLB,0.7744874362420299,-0.8524031320889911
2001.36,XLB,0.4373872208741868,-0.4107728586642334
2001.37,XLB,-2.518484404735878,0.0
2001.38,XLB,-3.6982921507684687,-1.8216867145724331
2001.39,XLB,1.3896609227348529,0.18027762754642407
2001.4,XLB,1.802044109736422,-0.0346140533056475
2001.41,XLB,-0.18191268191267343,2.3648078595026956
2001.42,XLB,-0.7793521295980509,-0.41233714723752996
2001.43,XLB,0.5260546355738842,0.2644191042802786
2001.44,XLB,-0.36891293654697144,-0.049554013875125764
2001.45,XLB,0.9677444168734531,0.7140522209971335
2001.46,XLB,-0.5481410867492861,1.6064257028112452
2001.47,XLB,0.7816091954022986,-0.36215482118605463
2001.48,XLB,0.34324942791761687,-0.09090757575757226
2001.49,XLB,-0.5925273203041389,1.4913899138991373
2001.5,XLB,-1.8984525386313431,-0.7954734222667859
2001.51,XLB,0.6817089797837286,0.10822511324482637
2001.52,XLB,-0.36985669763553886,0.09315634652180521
2001.53,XLB,-0.25545981163679565,0.0
2002.0,XLB,0.3734827264238949,0.6178560395427899
2002.01,XLB,0.9554140127388493,-1.3244047619047576
2002.02,XLB,-2.231522547652259,-0.4866164064857938
2002.03,XLB,-0.07407654320988188,1.236399665499489
2002.04,XLB,1.430617617101466,0.5408746716118087
2002.05,XLB,-0.6843042883211671,-0.41628274361936213
2002.06,XLB,2.388761124121781,0.059602143066508455
2002.07,XLB,-0.7585899152164209,0.800483310678147
2002.08,XLB,0.707964601769912,0.23269342641069893
2002.09,XLB,2.1230480935875207,-0.5818786609259602
2002.1,XLB,-0.27495559538728825,0.08507018290089141
2002.11,XLB,0.4879062367416194,-0.392155478661995
2002.12,XLB,-1.041664540816321,0.9842205391133035
2002.13,XLB,-0.27414383273487597,-1.0178102912072349
2002.14,XLB,0.8967606781819456,0.3008165019338216
2002.15,XLB,-0.3833070698466796,0.37195995873933735
2002.16,XLB,-1.1672305249248869,-0.6808619440822851
2002.17,XLB,-0.6876685586659906,1.3195396611186085
2002.18,XLB,0.021635654624163718,0.6487874575207245
2002.19,XLB,0.19092066185829415,0.47900817131586343
2002.2,XLB,-0.02083333333333659,0.5974711685424529
2002.21,XLB,-0.9623239148239175,-0.5149630961045361
2002.22,XLB,-0.5089058524172996,-0.42844758640388414
2002.23,XLB,0.13020615754313822,-0.6926392496392487
2002.24,XLB,0.8399623855012163,0.10144927536231925
2002.25,XLB,-0.8235782401387038,0.1909783961666609
2002.26,XLB,0.5039417177914097,-0.9833666370224105
2002.27,XLB,1.408133598205914,-1.7971014492753599
2002.28,XLB,-1.6314361213235336,-0.8551053454523491
2002.29,XLB,-4.436857630424181,2.7287282292458506
2002.3,XLB,2.720081736898213,-1.391494684177612
2002.31,XLB,-3.7444933920704875,2.9982363315696703
2002.32,XLB,0.3398058252427112,-0.1446480231436835
2002.33,XLB,0.12106779661017371,0.19323509533485847
2002.34,XLB,-0.14409221902016983,-0.8670536287732878
2002.35,XLB,-0.914933279670282,-0.7724617968094071
2002.36,XLB,1.7534838449450172,-0.265736588606544
2002.37,XLB,-0.7031667503767005,-1.6131754939637684
2002.38,XLB,-0.2676659528907961,-0.1435235019734451
2002.39,XLB,-2.1891864864864803,0.15074240715606754
2002.4,XLB,-2.082158131682604,0.7046349165412993
2002.41,XLB,1.9263945903619608,1.8641584642391227
2002.42,XLB,1.3896171997902493,-1.9047619047619062
2002.43,XLB,0.6764069264069263,-0.053388503292400975
2002.44,XLB,0.9090908604764242,0.43767504704087634
2002.45,XLB,-2.1772938218095477,1.4453459017879362
2002.46,XLB,-0.441558441558446,1.7295597484276766
2002.47,XLB,-0.12456402590931916,0.7825507825507807
2002.48,XLB,0.17081259150805092,-0.8268482892435908
2002.49,XLB,-0.8478803415401663,0.28750212857274143
2002.5,XLB,1.3330005700704568,-0.9962453045892543
2002.51,XLB,0.22727273875114806,0.05027819927660155
2002.52,XLB,-0.4016064257028116,0.134952766531711
2003.0,XLB,1.3104863911290339,0.0
2003.01,XLB,0.6876178444195535,-0.46834466093400834
2003.02,XLB,0.31941031941031695,-0.21158854166666505
2003.03,XLB,-1.4742014742014775,0.08438649789029483
2003.04,XLB,-2.6262602336495022,-0.19545131485430522
2003.05,XLB,0.6702412868632708,-0.6172857142857123
2003.06,XLB,0.0,-0.3593872610631017
2003.07,XLB,1.1444141689373246,-0.6393180607352148
2003.08,XLB,-0.4345464421510053,0.10958721461186793
2003.09,XLB,-0.08191698972784087,-1.2399725798702101
2003.1,XLB,-0.6818153409090936,1.2672791128679448
2003.11,XLB,1.9700332963374052,0.5872913329773932
2003.12,XLB,-0.44596014931584776,-0.4411505439112693
2003.13,XLB,-0.6974249301193675,0.7072923852353522
2003.14,XLB,0.6925972296217437,-0.6656174111604155
2003.15,XLB,0.8847184986595225,0.5971197752019667
2003.16,XLB,-0.07763716356107689,0.7603230986526824
2003.17,XLB,0.10136847440445805,0.21918732085651493
2003.18,XLB,0.5276407035175927,-0.3480871698282559
2003.19,XLB,1.658288944723616,-0.22697634048198156
2003.2,XLB,-1.1508300685602384,0.40100248616529227
2003.21,XLB,0.9658221413659067,-0.372529964366694
2003.22,XLB,1.2530737100737077,0.6551597640543404
2003.23,XLB,-0.9402891396332805,0.8465085043998425
2003.24,XLB,0.35046495327103067,-0.3712297156023101
2003.25,XLB,-1.4312483074260056,0.3542656833688098
2003.26,XLB,-0.4541108986615709,0.09648014150184876
2003.27,XLB,0.6733982360077811,-0.7277313716184145
2003.28,XLB,0.5094589757661822,-0.4482853025936601
2003.29,XLB,0.925021863436135,1.163161249203309
2003.3,XLB,1.1547344110854505,0.31602859292701563
2003.31,XLB,-0.4025066904066792,-0.6462278328824763
2003.32,XLB,0.7586206896551685,0.6944459541062832
2003.33,XLB,0.46583627037106123,0.49816849816849795
2003.34,XLB,-1.0610653962754406,0.5162256637168124
2003.35,XLB,0.6535925641136131,-0.28673978494623703
2003.36,XLB,0.23861389321535428,-0.6620595854922277
2003.37,XLB,0.5947092249026719,-0.07255696151023797
2003.38,XLB,-0.8507831588132625,-0.9468885509592336
2003.39,XLB,0.6395637569467275,0.28567283115320813
2003.4,XLB,0.581395322835633,0.397875019251027
2003.41,XLB,0.3713412132521241,0.3035573996917084
2003.42,XLB,-0.27933175762784707,-0.33131519726225195
2003.43,XLB,0.26189655172414233,1.3315964105545024
2003.44,XLB,0.020872650485483292,-0.0834710663663512
2003.45,XLB,-0.5230125523012552,0.4087399577167072
2003.46,XLB,-0.626570566977008,-0.3384080797408959
2003.47,XLB,0.7905982905982928,0.8834665544804361
2003.48,XLB,1.5983606557377072,0.4633320095313773
2003.49,XLB,0.37210731014071574,-0.11664075103579885
2003.5,XLB,0.37066134883579654,0.4776671830622283
2003.51,XLB,0.22909124745737003,-0.050676550766875265
2003.52,XLB,1.1990864103540142,-0.26022180916975995
2004.0,XLB,-0.24354064280478036,0.0
2004.01,XLB,1.016568185864773,-0.09840098400984237
2004.02,XLB,-0.9622501850481118,-0.5408805031446537
2004.03,XLB,0.17261219792865334,-0.31855249745158004
2004.04,XLB,-0.5017367811655762,-0.5718011695906416
2004.05,XLB,0.3570012041650611,0.013129841661932899
2004.06,XLB,1.0433070866141756,0.8998573081372906
2004.07,XLB,0.1314344773351331,0.07490511579631433
2004.08,XLB,-0.4110594170403613,0.20095452646491377
2004.09,XLB,1.0861422814178956,-0.42766494033486585
2004.1,XLB,-0.5570014853323464,-1.7023395306924327
2004.11,XLB,-0.41551444400475246,0.7315802366951449
2004.12,XLB,-1.2690393881671473,0.8947649931129112
2004.13,XLB,0.8583710830421849,0.3196522183863956
2004.14,XLB,0.6648936170212792,-0.41244844394450925
2004.15,XLB,0.5694741837509485,-0.4254254413948488
2004.16,XLB,0.3612186449132541,0.07549893041399428
2004.17,XLB,-0.6214689499611692,-1.461987088557857
2004.18,XLB,-0.1396090945353017,-0.13333333333333522
2004.19,XLB,-1.8674718875502023,0.6257836445188615
2004.2,XLB,-1.1261240786240778,0.6004719759612321
2004.21,XLB,1.0288066266998612,1.0752702046479945
2004.22,XLB,-0.07812695312500728,-0.5607720615847178
2004.23,XLB,1.492240409559905,-0.206079348508991
2004.24,XLB,-0.6998406181897546,0.4863288451763073
2004.25,XLB,0.2526253400699573,0.5027055747858111
2004.26,XLB,-0.03809523809523728,0.08895539458635056
2004.27,XLB,-0.6844068701295338,0.10280004743767134
2004.28,XLB,0.23058993082244422,0.178528443453017
2004.29,XLB,-0.11415905197264704,-0.8263399755786892
2004.3,XLB,-0.6843977317168605,1.3217024050371031
2004.31,XLB,0.20976545422446521,-0.9874680339283436
2004.32,XLB,-0.5870822147585988,-0.03960528052805566
2004.33,XLB,1.209359683162558,0.5291005291005293
2004.34,XLB,-0.0190548780487767,0.6354047528275512
2004.35,XLB,-0.37410961466516696,0.7036046976904847
2004.36,XLB,0.3322259136212619,-0.31780955873364874
2004.37,XLB,-0.46279155868196964,-0.03736920777279663
2004.38,XLB,-0.39281705948372775,-0.42735042735042716
2004.39,XLB,0.38196906035141,1.4783927778010932
2004.4,XLB,0.38112705557630305,0.060037223823242225
2004.41,XLB,-0.2876645195132857,-1.169379144062687
2004.42,XLB,0.3373332083958035,-0.33507196568359593
2004.43,XLB,0.16923655509590044,0.2748625687156408
2004.44,XLB,0.7806691449814158,1.1346998535871153
2004.45,XLB,0.23008672566371324,0.5872680498215194
2004.46,XLB,0.20775797118275874,0.16091839080459716
2004.47,XLB,0.24022306932818122,0.1593795482907708
2004.48,XLB,0.3568983684568257,-0.24749578965560978
2004.49,XLB,-0.170011900714047,-0.3525520420522677
2004.5,XLB,0.7068965517241381,0.05666893346934113
2004.51,XLB,-0.15274610158676144,0.5107240774920848
2004.52,XLB,-0.11737089201877982,0.044819047619047814
2005.01,XLB,-0.6042312653833084,-0.8381458828859412
2005.02,XLB,0.31369814173237515,-0.25401338457406986
2005.03,XLB,0.6631780104712105,-0.4133666179802525
2005.04,XLB,-0.9068712940355826,0.4144464179988176
2005.05,XLB,0.5614035087719303,0.42794471431876246
2005.06,XLB,0.5481311905402114,-0.02259121201852832
2005.07,XLB,0.5425551034248886,0.4808241243707084
2005.08,XLB,-0.19841104497353906,0.8742795194462291
2005.09,XLB,0.29116790682626936,-0.08577248847432002
2005.1,XLB,0.9996759109964469,-0.432079263317924
2005.11,XLB,0.2882783564470978,-0.4883216560509515
2005.12,XLB,-0.4686505989447184,-0.4350190320826521
2005.13,XLB,-0.2809917355371929,0.0886524822695056
2005.14,XLB,-0.4476143899204254,0.6022092317009894
2005.15,XLB,-0.8872839303319096,-1.8623843602894308
2005.16,XLB,-0.46066621051261913,0.46495113727770115
2005.17,XLB,0.01763844797177961,-1.2106264265176414
2005.18,XLB,1.6648371752652766,0.5311626534466524
2005.19,XLB,0.05227953808714668,-1.3579387659449411
2005.2,XLB,-0.7622504813884053,1.1549343096793607
2005.21,XLB,0.07125222657641642,-0.20158898844103937
2005.22,XLB,-0.19685217620429576,0.39525691699604965
2005.23,XLB,-0.24857954545454647,-0.1665488936473966
2005.24,XLB,0.7711621510459877,0.7300141550693827
2005.25,XLB,-0.7431731766332522,-0.9941520467836273
2005.26,XLB,-0.6871609403254956,-0.15890600171128227
2005.27,XLB,0.0921186474620039,-0.036779451877673904
2005.28,XLB,1.6752577319587632,-0.14249970312314447
2005.29,XLB,-0.19678174609009935,0.8979885057471265
2005.3,XLB,-0.10493004547044017,0.2570381963884238
2005.31,XLB,-0.43478260869565216,0.28070175438596306
2005.32,XLB,-0.2609603340292251,0.5946135012242061
2005.33,XLB,-0.39518728522336666,-0.9583188676254887
2005.34,XLB,0.12482167885800055,-0.8300734911630446
2005.35,XLB,0.05472637723458987,0.09718051152160097
2005.36,XLB,0.3088680959302375,0.02407367193666469
2005.37,XLB,0.649586815214249,-0.3325008906305666
2005.38,XLB,-0.2878769237899671,-0.6876583672695759
2005.39,XLB,-0.018477458184676967,0.2957510891836515
2005.4,XLB,0.1832136246532189,-1.2900073490327635
2005.41,XLB,0.22787884542347517,-0.27725392776607694
2005.42,XLB,0.5528021349599679,-0.30165786827551205
2005.43,XLB,1.6171955244598273,-0.09829217710869102
2005.44,XLB,0.9426987409500422,0.3991291871962717
2005.45,XLB,0.19720509850143855,0.26190357142856885
2005.46,XLB,1.1871013886286845,0.3807545995415211
2005.47,XLB,0.46201404729685414,0.045214196902909155
2005.48,XLB,0.15238739748095478,0.7089792693344811
2005.49,XLB,-0.08264297520661104,0.0993377450550414
2005.5,XLB,-0.13206008147705303,-0.06620214276295434
2005.51,XLB,-0.8126036484245414,0.8653630029220044
2005.52,XLB,-0.16431153466973616,0.2307956918342696
2006.01,XLB,0.6221332474743559,0.15092604570935314
2006.02,XLB,0.5151320191607223,-0.9241544802683567
2006.03,XLB,0.1638823336610929,0.02177719628300297
2006.04,XLB,-0.1795608938805359,0.9392737003058086
2006.05,XLB,0.4939483905018677,-0.347112642880638
2006.06,XLB,0.4464253684175569,-0.7163927744329782
2006.07,XLB,-0.5975436239516674,1.1877519886673202
2006.08,XLB,-0.031565656565655895,-0.03158664982101723
2006.09,XLB,-0.2687322247465107,0.28607862744475465
2006.1,XLB,-0.6618358020800548,-0.585541379289085
2006.11,XLB,1.0078007152145585,1.0728702275187008
2006.12,XLB,-0.41679532006159686,-0.05188771435931
2006.13,XLB,0.31181789834736956,0.4028509451502876
2006.14,XLB,0.13778322106552882,0.5801526717557255
2006.15,XLB,-0.780313625450181,0.1524410615581631
2006.16,XLB,0.4400622021225488,0.8223013945666987
2006.17,XLB,0.3229565377875309,-0.9043183849956717
2006.18,XLB,0.5547271696987869,0.6722034201600381
2006.19,XLB,0.5377877594309478,-0.23008436391525888
2006.2,XLB,-1.7086606344819142,-1.2293843815722763
2006.21,XLB,-0.8872976614974369,0.4965673691463545
2006.22,XLB,-0.35914896939413327,0.7444678385928118
2006.23,XLB,-1.0307692307692333,-1.141480783328097
2006.24,XLB,-1.0409889394925131,0.9745293466223687
2006.25,XLB,-1.6139444803098772,0.7782966422059143
2006.26,XLB,0.5704058018252973,0.9882908694288023
2006.27,XLB,0.8294193793608904,-0.4310334564860398
2006.28,XLB,-0.2651309960969749,-1.2125002993362686
2006.29,XLB,-0.5857452001301634,0.08780594596182627
2006.3,XLB,0.08210016150738333,-0.30601202185792586
2006.31,XLB,1.1250844184342972,0.46386192017259953
2006.32,XLB,0.0,-0.23406639004149146
2006.33,XLB,-0.6910976955609881,1.086484137331595
2006.34,XLB,0.0,-0.2209606481481501
2006.35,XLB,0.11122021325771625,0.3064880477756887
2006.36,XLB,0.8639663839145488,-0.7720835668493876
2006.37,XLB,-1.1539662078395885,0.5177982740021568
2006.38,XLB,0.27087317625472473,-0.433174868457735
2006.39,XLB,0.22479448377632033,0.6820108477618011
2006.4,XLB,-0.3446099624060172,0.1366971565710655
2006.41,XLB,0.6440496387056327,0.1964412615937965
2006.42,XLB,0.8634011717545549,-0.13135393767683515
2006.43,XLB,0.045645159901230636,0.4256633351270942
2006.44,XLB,0.25517711632611045,-0.08960673038630117
2006.45,XLB,0.4492363117471257,0.33640052448007524
2006.46,XLB,0.0,-0.04897541528970726
2006.47,XLB,0.7357268981753974,0.5510431167826787
2006.48,XLB,-0.7845920337972045,0.4830917874396135
2006.49,XLB,0.32857142857142413,0.2176166146276842
2006.5,XLB,-0.05640299087430407,0.06587992090419692
2006.51,XLB,-0.6762524273737827,-0.3141940577469673
2006.52,XLB,0.15859429065744524,0.277858572064999
2007.01,XLB,-0.6698987645439649,-0.15409804042864536
2007.02,XLB,-0.33381711658005014,0.6039343287375512
2007.03,XLB,0.6888633754305351,-0.08493771234428409
2007.04,XLB,0.24127448197559434,0.6591299062638459
2007.05,XLB,-0.2216052754351941,0.6956038034391709
2007.06,XLB,-0.2861801658811757,0.26498538011696476
2007.07,XLB,-0.027196083763942242,1.0430857142857148
2007.08,XLB,0.1583086987699928,0.20164825530422306
2007.09,XLB,0.6535947712418301,-1.4537625806451615
2007.1,XLB,-1.4705881956128337,0.8432953152637727
2007.11,XLB,0.7456602292391473,0.01781191557574192
2007.12,XLB,0.26702402491257654,0.362991569916339
2007.13,XLB,0.5648988290883181,-0.4416748709617346
2007.14,XLB,0.07899025803055142,0.3680318865746897
2007.15,XLB,0.7670307011708496,-0.22193598519682076
2007.16,XLB,0.7862863937538914,-0.6091387169641945
2007.17,XLB,0.5041365046535685,0.25595000426584735
2007.18,XLB,-0.9525019291974074,0.37113758944771913
2007.19,XLB,1.113955214185793,-0.47595192765290245
2007.2,XLB,0.5209657189817349,0.3101970310293645
2007.21,XLB,0.26164838620363273,-0.4048934060485903
2007.22,XLB,0.4266010251744566,0.5888720392022572
2007.23,XLB,0.39119680238646787,-1.2776984972254992
2007.24,XLB,0.5171544025518312,0.6242197409293319
2007.25,XLB,0.36764584234426045,-0.07299270428188619
2007.26,XLB,-0.9266008742550975,0.0
2007.27,XLB,1.1180149068322989,0.08100283121897893
2007.28,XLB,0.5454557575757579,0.5995203693160583
2007.29,XLB,0.2591248466637249,0.42965629699193936
2007.3,XLB,-0.5437308990344579,-2.276801559454191
2007.31,XLB,0.08787345780198591,-0.12531494777034566
2007.32,XLB,-1.106919496855346,0.24011920693214725
2007.33,XLB,-0.38314685143566696,-2.1020987783148226
2007.34,XLB,1.634612547548765,0.8069522036002451
2007.35,XLB,0.7142844155844151,-0.21340162731715648
2007.36,XLB,1.1597964216442385,-0.1259462604715473
2007.37,XLB,-1.4791378376520308,0.7382308301659476
2007.38,XLB,0.293141728269181,1.8415273316825644
2007.39,XLB,-0.024015370413428713,0.6967828134738815
2007.4,XLB,0.48246643998745464,-0.5205920503220519
2007.41,XLB,0.5564776225432199,0.23419125134602822
2007.42,XLB,0.11627674418604578,-0.3480247647961985
2007.43,XLB,-1.4536951252663528,0.8613056427593982
2007.44,XLB,1.5065889830508465,-1.0816560518733667
2007.45,XLB,-0.14170878601794987,0.1421135289251471
2007.46,XLB,-2.983493963042738,0.31770003304991307
2007.47,XLB,-1.403727950310559,-0.15337423704944345
2007.48,XLB,-0.32100668518250347,2.214180293293189
2007.49,XLB,0.2181301608400518,0.9491634720679728
2007.5,XLB,1.1848920972522783,-0.7028817930426694
2007.51,XLB,-2.6223344093264824,0.9389671129486756
2007.52,XLB,1.0694532307269062,-0.454903529411765
2007.53,XLB,-0.2624010144275285,0.0
2008.0,XLB,-0.4796186935343247,0.6053268911701427
2008.01,XLB,-2.1759786486558492,0.1408901009226666
2008.02,XLB,1.1512763345203405,-3.5414649887060343
2008.03,XLB,0.10831031681559199,1.1168171368180062
2008.04,XLB,1.24183137254902,0.6377550857715539
2008.05,XLB,0.4130137568707398,-1.0592511020999087
2008.06,XLB,1.24359102564103,0.025017929488331803
2008.07,XLB,1.5625,-0.2585858585858588
2008.08,XLB,1.6369411189836347,-0.0315432536866227
2008.09,XLB,-0.8051160312573967,-0.184515848805034
2008.1,XLB,-3.1219724104549806,2.3748045581756343
2008.11,XLB,-1.8674686746987947,-1.3767225354178763
2008.12,XLB,1.7754582708996898,0.7564304925197539
2008.13,XLB,-0.4807729171407073,1.925154854791549
2008.14,XLB,0.22357965527984167,0.03905029678225332
2008.15,XLB,-0.8893037678445981,1.6122618947122067
2008.16,XLB,0.3977249999999993,-1.2551657837729777
2008.17,XLB,1.1363659793814445,-1.25238940424333
2008.18,XLB,1.6543728471493915,0.4608279357529364
2008.19,XLB,0.38636363636364024,0.7592828146143407
2008.2,XLB,0.485119095264353,-0.9536295926265699
2008.21,XLB,-0.9105238309352487,0.6030081949320574
2008.22,XLB,-0.32613698439354066,1.0112444801710552
2008.23,XLB,-0.7360997906437973,-1.0258705025275103
2008.24,XLB,1.1965037090774022,0.014981273408242042
2008.25,XLB,-0.9209332884097066,-1.3424881462435971
2008.26,XLB,-0.2503564675812264,-1.8212309289879356
2008.27,XLB,0.2534866855896915,-0.1681387052641261
2008.28,XLB,0.5196451072333353,0.008360929711630759
2008.29,XLB,0.6897404236202761,-1.2040236452592958
2008.3,XLB,0.012836242629276214,1.206055909518706
2008.31,XLB,-3.033681202732016,0.6151691712804291
2008.32,XLB,-0.14237768205079376,0.9345777085496678
2008.33,XLB,-0.7701970085958026,0.6668359066340468
2008.34,XLB,-1.1063628363087843,0.968544637915785
2008.35,XLB,-1.5867066466766655,-1.3505376344086024
2008.36,XLB,-0.040341581495426417,-0.22431582462184882
2008.37,XLB,-0.5420081007041688,-0.2739716894977166
2008.38,XLB,2.196132536018443,-1.5083346165210945
2008.39,XLB,-4.684036602880454,-2.2528042124524728
2008.4,XLB,-2.935387012135123,-2.7874586717494085
2008.41,XLB,5.684414664806643,-4.79116974651748
2008.42,XLB,3.9274302232854894,-3.844730887667193
2008.43,XLB,-5.704134977016296,6.9654053318205
2008.44,XLB,0.33164261926034744,-1.7183463198325468
2008.45,XLB,0.8377605573257281,-0.9244346566626948
2008.46,XLB,-4.00992335634877,-3.5505632958801527
2008.47,XLB,3.4708276393776574,2.8065208529319503
2008.48,XLB,-4.034702994997955,0.5348434543883848
2008.49,XLB,4.760796341811587,-0.8057675996607249
2008.5,XLB,0.08691655801824884,0.7086074060133373
2008.51,XLB,-3.377230102921406,-0.09111920617528411
2008.52,XLB,-0.2969369710798022,1.5012254901960735
2009.0,XLB,1.8249780123131087,0.0
2009.01,XLB,0.10606915570641014,0.4233685962446257
2009.02,XLB,-3.2399644648829424,-0.11920726631468313
2009.03,XLB,-2.2880236748307023,0.6425325184140419
2009.04,XLB,0.16143911439114456,0.26053639846743554
2009.05,XLB,-2.6459854014598543,1.9749518304431548
2009.06,XLB,1.3187812642110093,-0.9599763698124333
2009.07,XLB,-2.896897810218985,-0.5326876513317164
2009.08,XLB,-2.6574803149606345,0.571725571725575
2009.09,XLB,-3.8068472151251966,0.16592920353982932
2009.1,XLB,0.027517886626301623,3.8137147048038167
2009.11,XLB,1.0118460019743338,1.5965166908563109
2009.12,XLB,1.7082179132040591,1.5029761904761927
2009.13,XLB,-2.7765890645023488,2.110657224001635
2009.14,XLB,-0.2552126754572565,0.641301153255002
2009.15,XLB,0.6501677852348966,0.16563146997929745
2009.16,XLB,-1.9571487433044896,0.9148070325900508
2009.17,XLB,1.2312187492161413,1.520707461807503
2009.18,XLB,2.941176470588231,-1.152808437576651
2009.19,XLB,0.32393292682927155,-0.8456392780512454
2009.2,XLB,1.612276612276616,-0.2132731150420295
2009.21,XLB,1.003787878787881,-0.6807785617031832
2009.22,XLB,3.0705099723468567,-0.0714273809523782
2009.23,XLB,-0.9663582331296332,1.1070547445255465
2009.24,XLB,-2.1723755624293726,-0.9970457902511063
2009.25,XLB,-2.893033878949371,1.4949508417508424
2009.26,XLB,0.36735884116941686,-1.1516302425449882
2009.27,XLB,-0.39761232604373414,-0.6680026452370349
2009.28,XLB,1.2269897248674946,1.902862351411672
2009.29,XLB,1.321752265861026,1.64336521952416
2009.3,XLB,0.5084133941093937,0.011571214100588935
2009.31,XLB,2.3074253990284497,-0.13266887783305298
