Year.Week,Ticker,Year,Mo,Tu,We,Th,Fr
2000.3,XLB,2000,0.15625,-1.24804992199688,-0.631911532385466,1.1128775834658187,-0.7861635220125787
2000.31,XLB,2000,0.4754358161648177,0.07883406940063564,0.6304178424589846,1.0963799694674208,-0.9295117297192067
2000.32,XLB,2000,1.9546214616304651,2.4539877300613497,0.07482155688623204,-1.4958867422741278,2.050143650155775
2000.33,XLB,2000,0.0,0.5952380952380952,0.0,0.22192189349111982,-1.7712172102233146
2000.34,XLB,2000,-0.5259490593805825,-0.9818441087613339,-0.45772435105555853,0.1533156006691024,-0.5356068816579583
2000.35,XLB,2000,-0.15384615384615385,-1.386748844375963,0.2344049999999953,1.091132331258922,-1.0022837200284922
2000.36,XLB,2000,2.0249221183800623,0.0,1.6793893129770991,-4.804804804804805,-1.7350157728706626
2000.37,XLB,2000,-0.6420545746388443,-0.6462035541195477,-0.4878048780487805,-1.7973856209150327,-2.1630615640599
2000.38,XLB,2000,-0.3401360544217687,-2.7303754266211606,-1.2280701754385965,-0.3552397868561279,-0.17825311942959002
2000.39,XLB,2000,-0.26789142857142323,-0.984746623225344,-0.4521142857142803,2.9973111271275807,2.557353086419748
2000.4,XLB,2000,-2.3216143667240563,5.54580845070422,0.9173988721591653,-0.9917355371900827,-0.8347245409015025
2000.41,XLB,2000,0.2525575757575707,0.5037136914978627,-2.673350899387423,-1.802542740065595,-2.272727272727273
2000.42,XLB,2000,-0.08947978533094275,-0.8951866998672379,1.1743099810885034,-0.17857142857142858,-1.3416472271914186
2000.43,XLB,2000,0.7252943984469185,4.050369077100163,-0.6920415224913494,1.7421602787456445,-0.3424657534246575
2000.44,XLB,2000,7.903780068728523,0.7165299363057372,-0.7904533624775519,-0.7171618522787592,0.16051364365971107
2000.45,XLB,2000,0.0800974358974407,1.200991882450662,1.1075949367088607,-1.408450704225352,-1.4285714285714286
2000.46,XLB,2000,0.4026074074074026,0.8018627843502028,0.556912182859405,-3.0063291139240507,-0.0815973898858026
2000.47,XLB,2000,-1.14279480721079,-0.8258269883422168,-0.08323199996760532,0.0,1.3333333333333333
2000.48,XLB,2000,0.0,0.16447368421052633,2.2988505747126435,-1.0433695024076999,3.3252552124071335
2000.49,XLB,2000,5.337519623233909,0.7451564828614009,-2.2189349112426036,-3.02571860816944,1.71606864274571
2000.5,XLB,2000,0.0,-0.4601226993865031,0.7704160246533128,-0.9174311926605505,-1.3888888888888888
2000.51,XLB,2000,-1.0954616588419406,3.1645569620253164,-3.7576392638036857,3.585625675792627,5.153875692307688
2000.52,XLB,2000,-0.2926114759599073,0.0,1.6140297727164925,0.9386561447248762,-1.9313030042918498
2001.01,XLB,2001,-1.9693928838461903,0.0,0.5952380952380952,3.328373964497046,-2.075849962152034
2001.02,XLB,2001,0.29239766081871343,-4.081632653061225,0.9118541033434651,-2.710843373493976,-2.321981424148607
2001.03,XLB,2001,3.3280507131537242,0.0,-0.5368392638036764,-0.5396775691875039,-2.7906976744186047
2001.04,XLB,2001,0.7974481658692185,0.31645569620253167,0.394291482649847,1.3354586903504564,-1.007781705426352
2001.05,XLB,2001,-0.31634152034076174,3.770739254436363,1.0174467547212667,0.5275731414868029,-0.33396948158251477
2001.06,XLB,2001,0.9095309195562851,-0.8538899430740026,0.0,-1.3397081339712755,-0.096998055431717
2001.07,XLB,2001,0.0,-0.2912572815534041,-1.1197759922212394,3.8404777863356974,-2.2285395922237927
2001.08,XLB,2001,-0.3394859195205778,0.0,-1.7031533675500392,0.7425692701698435,-0.49140049140049835
2001.09,XLB,2001,3.7037037037037037,0.14286190476191507,0.42796003671136224,0.0946874955166788,2.3651845962717406
2001.1,XLB,2001,1.8022274400290066,-0.22696776091840273,2.9572292993630462,0.35351305141463707,-0.836631476734104
2001.11,XLB,2001,-3.996443161634092,-0.832562403674263,-2.565307716170362,-2.2020058497848654,-0.8810572687224656
2001.12,XLB,2001,2.3703703703703725,0.5788712011577472,-3.1175011990407726,-3.16832657582543,0.971375305285048
2001.13,XLB,2001,1.0126632911392421,2.506265538533056,-0.29340829861084494,-1.2260912813188465,-0.8440914023878636
2001.14,XLB,2001,0.550831274453246,-2.0418326693226923,1.9318708693441684,3.2917707377441774,-1.158860509843588
2001.15,XLB,2001,1.6609673503159423,4.372897855497255,-1.2430847717810556,-0.46620510647061925,0.0
2001.16,XLB,2001,0.18734894613582256,-0.14024311081080032,4.166661789950289,-1.6179820224719121,-0.2740932057603166
2001.17,XLB,2001,-0.6871278057718672,0.46125922509226225,-0.3673094413540286,3.225801694663508,0.08928571428572825
2001.18,XLB,2001,-1.4272970561998228,1.1312217194570136,0.0,-0.1789753914988981,1.703281116238529
2001.19,XLB,2001,-1.1899558752773989,0.26761819803746084,0.9786521352313162,2.114532946496343,-1.9844736842105344
2001.2,XLB,2001,0.7042253831085122,0.7430070254810838,5.206078316966523,1.0309278350515463,-0.48980000000000823
2001.21,XLB,2001,0.8613659089977891,-1.9113420089467175,-1.699842383920308,-2.7414594154980865,0.13009974545099576
2001.22,XLB,2001,1.3425725422260664,0.0,-2.051282051282038,0.13089441535776009,0.8278779595695844
2001.23,XLB,2001,1.1235998756957555,1.1538461538461673,-1.7743979721166103,1.1612903225806432,-0.3826530612244892
2001.24,XLB,2001,-1.408450704225345,-0.865800865800878,0.34934497816594695,-2.5239338555265527,-0.7589285714285632
2001.25,XLB,2001,-0.9896536212325635,0.22716492503405783,0.9066228878795684,-0.49415992812220566,-1.5801399548532682
2001.26,XLB,2001,-1.14678904343069,0.928078929377214,0.9195448275862084,0.09110705735274234,0.4096495407214168
2001.27,XLB,2001,1.0426201741895025,-0.31405112992144923,0.0,-0.4050405222790508,-1.1748667498809917
2001.28,XLB,2001,0.9144901273666985,-1.0874490258269234,0.3206596426935423,2.146123287671249,0.08939650919102558
2001.29,XLB,2001,-1.6078517913287864,-0.40853379897713055,2.4612533062327486,0.22242437722420702,-0.6657878088864895
2001.3,XLB,2001,-1.966032259429483,-3.008204056143845,2.1146568555142373,-0.5522273354809019,0.2776445961293627
2001.31,XLB,2001,-0.6922011998154228,2.2304832713754665,-0.454545454545461,-0.6849315068493086,-0.22988045977011348
2001.32,XLB,2001,0.13824423326063492,-0.7363092498849523,-0.8808576726935665,-0.8886716973185812,2.5483670340553455
2001.33,XLB,2001,0.32213069489185114,-0.4587064430599257,0.552990757926693,-1.0999083409715948,0.6024050046339274
2001.34,XLB,2001,0.09212805583270917,0.460193281178085,-0.22903802107190166,0.7805325628772842,1.3667379787363092
2001.35,XLB,2001,0.17977977528089967,-0.9421309581816613,-1.2681204710144867,-0.3669724938978293,0.8747744417483736
2001.36,XLB,2001,0.0,0.0,1.277959835691475,-2.4786028626136734,-3.142329165542012
2001.37,XLB,2001,-1.9561069635547221,0.0,0.0,0.0,0.0
2001.38,XLB,2001,-7.3965843015369375,-0.1576510689621202,-1.5789421052631563,-3.7967965884066097,-1.889938854919399
2001.39,XLB,2001,4.759206798866855,0.27042184964846805,-0.8090722325203792,1.0875530770828228,3.281339429800971
2001.4,XLB,2001,0.3124947753909036,0.4153686396676962,1.2409513960703125,-1.736465781409601,1.7671517671517665
2001.41,XLB,2001,-2.0939734422880316,0.9389671361502332,2.7390129198966227,3.269627931067825,-1.607403721022721
2001.42,XLB,2001,0.0494950470546982,0.841167780364552,-1.9136360114639828,-0.15008004002000308,-1.2525050727707951
2001.43,XLB,2001,2.3338458819810284,1.2890431333663757,-0.29368086147820704,-0.19637210621640974,1.7215937038858902
2001.44,XLB,2001,-2.4177949709864603,-0.7433052527254587,-1.5476883900305562,2.1805325649357323,1.5384565756823885
2001.45,XLB,2001,0.39101663690208566,2.093466305089263,-0.04768717442474848,0.09542462287331503,0.2859914204003801
2001.46,XLB,2001,-1.3783316835393695,2.6987903614457722,1.6424261681101087,0.4155124653739606,0.5057517241379331
2001.47,XLB,2001,1.0521454230491545,-0.4074241738343135,-0.6818181818181753,0.0,1.9221967963386641
2001.48,XLB,2001,-1.2123933542882783,0.7727272727272805,-0.9923274695534567,-0.04555808448481624,1.2761986656244706
2001.49,XLB,2001,-2.430238633224053,1.937269372693735,2.262443438914027,0.22123893805308475,-2.1192052980132314
2001.5,XLB,2001,-1.7140234551195377,0.7801651775968237,-0.7741257183117343,-2.3864202668003576,-0.329097320169249
2001.51,XLB,2001,1.6981036934856624,3.1539936527826407,-1.7985611510791304,-0.9615430402930489,-0.9246371208801178
2001.52,XLB,2001,0.18664955669621147,0.0,-0.7452259313100115,1.0323885984227614,0.7431490597701325
2001.53,XLB,2001,-1.244817831036525,0.0,0.0,0.0,0.0
2002.0,XLB,2002,0.7469654528477898,0.0,0.0,1.8535681186283697,1.9108280254776986
2002.01,XLB,2002,0.0,-1.6964285714285672,-0.5903769300635787,-1.7359480007285426,-1.2087401208740192
2002.02,XLB,2002,-3.294122352941178,0.48662289472616954,-2.372881355932196,0.44642857142857073,-0.8888888888888875
2002.03,XLB,2002,0.7473791728948558,0.0,1.6320475584593346,2.043795719892727,2.956609583052446
2002.04,XLB,2002,-0.09263547938860386,-1.2980945757997224,0.7984875153364231,2.1435275928950506,-0.45620437956205023
2002.05,XLB,2002,-0.9165857011915594,-1.295101697728886,0.28116213683223396,-0.23364485981307084,2.014056206088996
2002.06,XLB,2002,2.7089071299858976,-0.6705498135650695,1.0801080594108128,-0.2226135450851965,0.40160642570281063
2002.07,XLB,2002,-1.9111111111111099,0.0,1.4499275033982748,0.9379232218813492,0.8849513274336206
2002.08,XLB,2002,0.5263201985228246,0.1745157068062745,0.5662064706535921,-0.04330879168471877,1.4731369150780045
2002.09,XLB,2002,2.7327028181041673,-2.8678222305827847,1.839957131366822,-0.6722689358096198,-0.4230034019882969
2002.1,XLB,2002,-0.12744689348143448,0.17013611229263342,-1.2738811581265872,1.3763440860215066,0.5939711497666506
2002.11,XLB,2002,0.3795866882997332,0.9243739884190747,-0.4579517069109052,-1.6311166875784215,-0.8078231292517062
2002.12,XLB,2002,-1.2858936990998548,1.8671210652574337,2.0886701657574687,-1.002095991561756,0.0
2002.13,XLB,2002,-0.5482876654697519,-0.4240882103477433,-1.4054514480408937,-1.252695464362843,1.3560760561646574
2002.14,XLB,2002,0.43159257660767314,-0.08594757198108971,2.150537634408602,-1.136842105263156,-0.5110689948892673
2002.15,XLB,2002,-0.25685786571670427,1.7596567278822637,0.4639435033295466,-1.0915239294710437,0.16978353861561596
2002.16,XLB,2002,-2.499999999999999,-1.2168622338113912,-0.6159260888693382,-0.22133244798583304,0.31055899243305396
2002.17,XLB,2002,-1.6806766173959922,1.6194331983805643,0.1328065515715014,2.166224484251784,0.64906531159389
2002.18,XLB,2002,-0.6018873602751484,0.7785380286099367,1.0729614194404042,0.08492993991210192,-0.3394145099703091
2002.19,XLB,2002,0.7237122179650989,1.5215553677092115,0.249791840133217,-0.3322259136212554,0.4583375000000019
2002.2,XLB,2002,-0.49772291589702555,-0.16673197165484835,0.33402921361047894,1.6229670568885932,-1.3513513513513589
2002.21,XLB,2002,-0.5811498547114966,0.0,-0.6680584272209431,-0.8827279998853379,0.5513104325699811
2002.22,XLB,2002,-1.5605188342690355,-0.5141431019708741,0.775198138466762,-1.5384572649572583,0.043394095338795804
2002.23,XLB,2002,0.21692408750213715,-1.1255411255411323,0.8318782837127947,-1.780286505415263,0.04419982121130744
2002.24,XLB,2002,1.6350022817058103,0.4347826086956584,-0.21645454545455298,0.08677223803784374,-1.7338534893801412
2002.25,XLB,2002,0.08822673136303749,0.6610797416888502,-0.8756611208406319,0.7950574556120817,1.6213891323400613
2002.26,XLB,2002,-0.6037170934145394,-1.9956573533907738,-0.9738778220451432,0.0,2.5480553174762943
2002.27,XLB,2002,0.26154750385580927,-1.0434782608695585,-2.9437609841827843,-1.4938886373924776,-1.011024816176477
2002.28,XLB,2002,-2.2748466910470455,-1.8052209883715338,0.725689404934681,-1.4889529298751139,-4.436860068259386
2002.29,XLB,2002,-4.642852040816321,-0.6420598907405195,5.977382875605812,2.7438973577235677,0.44510387957981534
2002.3,XLB,2002,4.972924912502471,-3.752345215759853,0.19492690058478615,-0.6322908867845665,-4.209495839451784
2002.31,XLB,2002,-3.4236075625958184,4.232809523809533,2.4873095184106946,2.0307032178948337,1.1650485436893128
2002.32,XLB,2002,-0.4798464491362832,-1.6393442622950813,1.2745098039215763,-0.04840271055179847,-1.7917627118643895
2002.33,XLB,2002,2.0710058150391517,-1.6425119979462797,1.2278977785904823,1.0189179515323643,-1.3928866474543617
2002.34,XLB,2002,1.1203068134287932,0.4335260115606929,-2.7338081534772143,-0.29586783550949686,1.1374975834568661
2002.35,XLB,2002,-2.933990076577497,0.0,0.4030226700251803,-2.709488208730558,2.0113564729941587
2002.36,XLB,2002,1.466122271682383,0.5480817140009937,0.594643211100099,-1.9211774345407582,-0.6027071823204418
2002.37,XLB,2002,-0.8084992011875198,-1.8848650985667215,-0.8307372793354109,-2.1989528795811606,1.3383297644539616
2002.38,XLB,2002,-1.8489170628631877,-4.198067814854675,2.47191586920875,1.4254385964912368,-2.864870270270282
2002.39,XLB,2002,-1.5581414333968275,6.21820202271327,-4.576907686167768,-0.8923591745677644,-1.2380472706809222
2002.4,XLB,2002,-2.962951735780712,1.5854256262227906,-3.872832593805362,4.570054393869787,4.025307879546171
2002.41,XLB,2002,-0.16584300718630274,5.260249460700435,-2.472377695949507,2.858678378712062,-0.6292553749344518
2002.42,XLB,2002,3.4300736976214465,-2.3469438775510296,-0.15672937078000412,-3.296708357053461,2.9220779220779174
2002.43,XLB,2002,-1.5247108307045172,-0.48051788574479914,-0.053648071547651714,0.3757488124395624,2.139031971174767
2002.44,XLB,2002,-0.3141308900523625,0.8403360903184834,2.6041665310329933,-2.0812181684660835,-1.503374727663312
2002.45,XLB,2002,-2.8947315789473667,1.3550134766930364,-0.10695721353170302,3.051391862955034,0.25973506493506326
2002.46,XLB,2002,-1.1398912507715746,0.0,1.1006341719077668,4.043540485041966,-1.1958146487294568
2002.47,XLB,2002,0.9581442259203293,-0.9490509490509554,3.3282904689863853,0.0,2.245002440214748
2002.48,XLB,2002,-1.8615846366785502,-1.1673103680598302,-0.5413435039370101,-0.7916873226960582,0.5985087580303721
2002.49,XLB,2002,-2.280619732275666,0.7103044500408224,1.1083123425692638,-0.94669157947186,-0.6036167305642038
2002.5,XLB,2002,3.289473684210519,-0.7349338559529572,-1.0365301085883607,-1.2468828552061275,0.9596010585657038
2002.51,XLB,2002,-0.5002551275637764,0.05028155104481925,0.0,0.10050251256282978,-1.1044126506024166
2002.52,XLB,2002,0.30456343631658317,0.40485829959513303,0.0,0.0,0.0
2003.0,XLB,2003,2.6209727822580677,0.0,0.0,0.0,-0.5402799341709289
2003.01,XLB,2003,1.9259209876543186,-0.3391424582917822,-2.576562955760817,1.5469011204141219,1.0810810810810754
2003.02,XLB,2003,-0.43753038405444755,0.48828124999998956,-1.6520894071914474,0.54347826086958,-0.7862358722358679
2003.03,XLB,2003,-2.1793015265328726,0.0,-1.2151898734177136,1.486412096360831,-2.2222122334450582
2003.04,XLB,2003,-3.0991785589267216,0.8528784648187641,0.7928118393234597,-2.2024121657053053,1.0723860589812486
2003.05,XLB,2003,0.26525198938990535,-0.42328042328041426,-0.26567481402763393,-1.1720884389984012,-0.4851752283113323
2003.06,XLB,2003,0.48754065479635106,-1.1320701418905728,-0.21810796074154948,0.27322952312730586,0.05450136239781492
2003.07,XLB,2003,2.233109900157408,0.0,-0.9057005860415459,-1.0215053763440929,1.6295437262357397
2003.08,XLB,2003,-2.458573087042922,-0.21918356164383657,0.4393300625661778,0.10933843032593338,0.21846533142903904
2003.09,XLB,2003,-0.3814659400544918,-2.407007526968966,0.39237668161435135,-1.7308766052484574,0.5681874999999936
2003.1,XLB,2003,-1.920903846276618,-0.7488536434992142,0.11607661056296908,4.463768115942027,0.5549445061043421
2003.11,XLB,2003,3.3664402115651004,1.9754404698344954,-0.3664869109947605,0.15763530438067516,3.147959241760729
2003.12,XLB,2003,-3.916586978636829,0.10588142434523476,-0.26440507667900415,-1.1665004683721962,0.214597650997729
2003.13,XLB,2003,-1.6060010706638208,1.088144781727139,2.0452045209903207,-1.00210448323336,0.5860362280234331
2003.14,XLB,2003,0.7945021607257723,-0.6305885112670357,-1.745108408249613,0.376749192680303,-0.21447184986594167
2003.15,XLB,2003,1.9881729184216592,1.7386670179135788,-1.346452684953521,1.4173281583899326,0.0
2003.16,XLB,2003,-0.15527432712215378,2.073613163628152,0.7618029069678439,-0.5544354838709649,-1.5205271160669067
2003.17,XLB,2003,1.7498713329902207,0.8598937784522142,0.5015044883899347,-0.6986077495704796,1.3065326633165908
2003.18,XLB,2003,-0.24801091269841113,0.6464395501521754,-0.6916996047430684,-0.9950248756219047,1.8592964824120655
2003.19,XLB,2003,1.4306808090774452,-0.6809290214459447,-0.587664054848198,0.5911379601545893,-0.44074436826642216
2003.2,XLB,2003,-1.8691539596655091,-0.3007618896861247,0.6535998317546423,0.8491558441558579,0.14857849685096858
2003.21,XLB,2003,1.7804204639179284,0.0,-0.291545189504367,-0.8284600389863458,1.5233415233415168
2003.22,XLB,2003,0.9680590513068748,0.04793863624455993,1.677038731334971,0.23563149084032353,-0.18805829807239843
2003.23,XLB,2003,-1.6957089024964598,0.7187302003483255,0.9514700285442353,0.8482611144326668,-1.3084065420560587
2003.24,XLB,2003,2.035975282387523,0.37122971560229906,-1.0171012952890004,-0.4670761326483066,-1.032374520524369
2003.25,XLB,2003,-1.8492128971076318,0.241541051133281,-0.6746939759036122,1.5041192865541406,-0.8604206500956179
2003.26,XLB,2003,-0.048216007714551645,-0.2411963338157294,1.257258220502914,-0.7163323440147024,0.0
2003.27,XLB,2003,1.3467964720155623,-0.1423777883246327,-0.3327091096621257,-1.7167287418563892,0.63075688351494
2003.28,XLB,2003,0.3857280617164988,-0.7204610951008578,-0.43541364296082924,-0.19435860058308127,2.239527641697777
2003.29,XLB,2003,-0.3809523809523728,2.0554493307839374,0.23419203747071266,1.1682242990654206,2.309468822170901
2003.3,XLB,2003,0.0,-0.27088036117380915,0.045269352648264205,1.1764751131221676,-1.0286314387910915
2003.31,XLB,2003,0.22594217017362606,-1.8485121731289456,-0.18373909049149814,0.092038656235617,1.0114896551724037
2003.32,XLB,2003,0.5006873236544093,0.5434827898550817,-0.09009459053628241,1.6230883678990102,-0.39929013312821
2003.33,XLB,2003,1.336298381456641,1.054945054945048,-0.17398434101782567,0.6100174026136188,-1.6457384148982246
2003.34,XLB,2003,-0.4843637377526895,0.1327389380530821,0.35351305141463707,1.0568120236376959,0.13071459125426665
2003.35,XLB,2003,1.174934725848562,0.0,0.04301075268817876,-0.9028417884780819,-0.39045554839286484
2003.36,XLB,2003,0.8710845327127423,-0.38860103626942943,-1.9072431729518955,0.30933275781409597,1.5858942032645609
2003.37,XLB,2003,-0.39028622681206476,0.522424924789949,-1.4724989172802072,0.7472527472527547,-0.08726003490402759
2003.38,XLB,2003,-1.6157161572052245,0.3106923963296728,-1.5486725663716876,-1.6179820224719121,-0.2740932057603166
2003.39,XLB,2003,1.5574896930829292,-1.533603969327936,1.694919835089336,0.7207206882558255,1.207504418269022
2003.4,XLB,2003,-0.04418029360052537,0.4420777877065337,0.35211269155426395,0.3947368594182827,-0.30580604219335816
2003.41,XLB,2003,1.051704645048192,0.6504770446867849,-0.08616114115298978,0.3449719558011113,-0.9454275891706054
2003.42,XLB,2003,0.39045554839286484,0.259299924775281,-1.681043030989536,0.43840861194251896,-0.1745918812745444
2003.43,XLB,2003,0.699606440769286,0.8684280995037658,1.3344855789926808,1.7417161537078956,-0.16701878217040647
2003.44,XLB,2003,0.20911334169803297,-0.16694074152506483,-0.3762541806020209,0.29374737725556144,0.3765690376569032
2003.45,XLB,2003,-1.4172571904960396,-0.2536997885835041,1.5684569732937683,-0.08346411032820794,-0.5848036514284298
2003.46,XLB,2003,-0.6722689358096198,-0.2961040734392555,0.04242681374627921,-0.763358778625953,0.25640598290598826
2003.47,XLB,2003,1.321402443367537,1.4303786285233524,1.202816208925077,0.0,0.20492213114754812
2003.48,XLB,2003,2.985680859481353,-0.11914217633042548,0.8349940357852957,0.6703469767213405,-0.9009086995335506
2003.49,XLB,2003,1.6600791169991673,-0.15551711335602356,-1.1682281931464242,0.9850276195834367,0.8583730338811307
2003.5,XLB,2003,-0.11605415860735449,0.0,0.5809411309062648,0.847139039165941,-0.5345627898219729
2003.51,XLB,2003,0.9980806525174838,0.22805778137811536,-0.37922258706020695,0.0,0.7993909402360139
2003.52,XLB,2003,1.5861027190332255,-0.5947955390334578,-0.18698204936423385,0.0,0.0
2004.0,XLB,2004,-0.4870812856095607,0.0,0.0,0.0,0.0
2004.01,XLB,2004,2.033136371729546,-0.8856051660516641,-0.5212285732975313,1.1227582755523373,-1.7394559585492224
2004.02,XLB,2004,-0.18832015775217048,-1.2830188679245278,0.4204892966360835,-0.7613247049866742,-0.03836210203299805
2004.03,XLB,2004,0.3837337062062146,0.0,0.07645259938837758,-1.0313216195569122,-1.9297568506368197
2004.04,XLB,2004,0.9445100354191202,-0.27290448343080037,-0.820949960906944,-0.6306739995792755,1.190007980563592
2004.05,XLB,2004,-0.470407683261474,-0.5513942714215921,-0.67326732673268,1.2759170653907508,2.0078740157480377
2004.06,XLB,2004,0.07719027402547114,0.5399151561897438,2.4549252013808958,-0.29951330211581756,-0.788580577866324
2004.07,XLB,2004,1.0598069644208878,0.0,-0.41198874861465534,0.6393380970289647,-0.8594880418535104
2004.08,XLB,2004,0.037693176114083106,0.45214391664868425,0.15004126031507942,0.0,0.5243408043318033
2004.09,XLB,2004,1.6393479880775048,-1.2463342651636993,-0.5939123758755619,0.5601157371129207,-0.03713330857778689
2004.1,XLB,2004,-1.0772696879643526,-1.5020616410837926,-2.7830728173846757,-0.9019607843137272,1.6224772457459444
2004.11,XLB,2004,-2.4143341121495405,0.9577015545770853,1.2648300895189852,-0.03903200472162965,-0.35142911552405204
2004.12,XLB,2004,-2.194361285266457,0.5208373606104714,-0.43842168194499576,2.6020776621296937,0.27312525451133396
2004.13,XLB,2004,1.439684768883861,0.7288070579209869,-0.49505331302362365,0.7271374178009051,1.6717325227963575
2004.14,XLB,2004,-0.3363228699551564,0.4874353205849193,-1.1567127297280917,-0.5662514156285338,0.0
2004.15,XLB,2004,1.138948367501897,-2.177177258903057,0.345360719315457,0.5736099426386275,0.8745323526438251
2004.16,XLB,2004,-0.1507764737739879,-2.0762514156285246,-0.9637624917593487,3.34759815696386,-0.753291930444134
2004.17,XLB,2004,-0.49336242884251835,0.19069794777643487,-3.387898743814243,-1.221430308172974,-0.5983246908655707
2004.18,XLB,2004,0.32102728731941527,0.9599999999999937,-0.3565768621236128,-0.9940357852882704,-3.574297188755008
2004.19,XLB,2004,-0.16660141607665024,1.2515686796649501,-0.16481252575195363,0.7841518778373969,-0.3685503685503825
2004.2,XLB,2004,-1.8906658446362363,1.8433095164093023,0.20568491179289136,-0.2463136187884425,1.0699588917678475
2004.21,XLB,2004,0.9771987368566343,1.9758145957989777,0.27678923381616427,0.9463682592126118,0.07812890625000235
2004.22,XLB,2004,-0.2341998347307025,0.0,0.19562598574437648,-1.8742756003797207,0.9152487431456026
2004.23,XLB,2004,2.050465218830226,0.07728361967865842,-1.1583011583011473,0.468746093749986,0.0
2004.24,XLB,2004,-1.3996812363795093,1.0252365526326341,0.03902419832066343,0.39017168904299393,0.8938942868247158
2004.25,XLB,2004,-0.38520032300463247,0.34802782876922495,1.2331367540217022,-0.07613247049866606,0.2666666666666678
2004.26,XLB,2004,-0.34194528875379887,1.3724742661075082,0.7145581045505917,-1.7923897762363878,-0.608365042143158
2004.27,XLB,2004,-0.7651033192464821,0.0,1.1565111350612365,-0.8384146341463372,0.3843235972329072
2004.28,XLB,2004,0.07656201850833588,0.34430376221514347,0.0,0.19062523827678893,0.22830668842058904
2004.29,XLB,2004,-0.4555846621108657,-0.15255149323231523,-1.9098548510313216,-0.42834890965731864,-0.5084043801329604
2004.3,XLB,2004,-0.8647877018558469,1.7050000676050812,0.8966822612085747,1.3137558467448158,-0.1906903200110577
2004.31,XLB,2004,0.611387084447828,-0.9874667679453021,0.1534369006520912,-2.144779695718896,-1.8003875460034258
2004.32,XLB,2004,0.6377042646472704,1.6237623762376243,-0.350740452065471,-1.368795463433721,-0.3568596493600173
2004.33,XLB,2004,2.7855194104862493,0.5420015485869127,0.8856450090737489,0.15266793310427018,0.8003086890243974
2004.34,XLB,2004,-0.8317617832982308,0.2668661837590517,1.102665441165987,0.5265137269650266,0.11223344556678315
